CUSTOMER_ID,y_hat
4940,0
9470,0
10782,1
2467,0
10806,1
13839,1
27038,0
18277,0
14262,0
6549,1
5504,1
5234,0
25632,0
16051,0
259,0
27312,0
15654,0
3280,0
4218,0
4241,0
23122,0
24218,0
1938,0
20769,0
1995,0
23,0
16983,0
18790,0
16246,0
5937,0
22043,1
2044,0
24268,0
29512,0
10526,0
18295,1
18997,0
13386,0
20618,0
25068,0
19909,0
6270,0
15277,0
8263,0
11496,0
29700,0
3521,0
25655,0
25122,0
22667,0
13448,0
11447,0
2152,0
28370,0
10558,0
26493,0
29608,0
29070,0
11843,0
6760,0
11701,0
13684,0
22430,0
8681,0
2475,0
25017,0
11261,0
25530,0
16959,0
19424,0
13495,0
14024,0
23655,0
1061,0
18597,0
13736,0
12349,0
23058,0
3915,0
3632,0
20660,0
21630,0
20293,0
2706,0
6940,0
20830,0
15415,0
1253,0
21232,0
27216,0
19278,0
21812,0
24843,0
18749,1
12596,0
17120,0
28,0
11782,0
10387,0
28505,0
16914,0
5173,0
18873,0
10254,0
3419,0
23581,0
28561,0
16650,0
9715,0
6385,0
28593,0
28146,0
3114,0
10876,0
28681,0
28394,0
27810,0
29446,1
10720,0
21798,0
14813,0
29917,0
26762,0
3243,0
115,0
11810,0
12041,0
19286,0
6592,0
13173,0
129,0
24926,0
16953,0
16356,0
24891,0
26691,0
5296,0
5325,0
3090,0
12869,0
8037,0
17220,0
18390,0
1126,0
23218,0
997,0
9424,0
6020,1
18283,0
9232,0
1376,0
16179,0
22098,0
3645,0
4634,0
17494,0
1055,1
29578,1
18274,0
8453,0
16486,0
20253,0
20493,0
29024,0
29335,0
15618,0
24489,0
1100,0
13373,1
9465,0
23364,0
17706,0
6800,0
29287,0
13540,0
15933,0
7311,0
14231,0
6472,1
21178,0
12930,1
23018,0
24467,0
24084,0
25091,0
20549,0
29725,0
1130,0
9417,0
270,0
19246,0
14628,0
6696,0
23034,0
16489,0
11575,0
18796,0
15323,0
8511,0
29246,0
12462,0
13719,0
15053,0
23003,0
13688,0
29409,0
22382,0
27884,1
1757,0
8004,0
11676,1
20940,1
1905,0
26620,0
28299,0
17467,1
15894,0
17174,0
14616,0
24609,0
26396,0
27313,0
22052,0
25153,0
164,1
28172,0
6389,0
14055,0
26438,1
3611,0
5242,0
1195,0
26630,0
22270,0
4474,0
8876,0
2494,0
3145,0
6619,0
12354,0
19767,0
19378,0
20004,0
12492,0
6416,0
16420,0
7918,0
23588,1
8316,1
5408,0
14494,0
22855,0
26231,0
3016,0
25984,0
23850,0
3744,0
12457,0
12165,0
23230,0
4921,0
4214,0
7817,0
17365,0
10979,0
12348,0
26506,0
16785,0
26435,0
18941,0
27575,0
116,0
8026,0
17544,0
20030,1
29516,0
18566,0
15450,0
21695,0
29334,0
6391,0
18285,0
21598,0
517,0
22796,0
28154,0
15588,0
2116,0
22750,0
6615,0
27211,0
28057,0
12887,0
27410,0
9178,0
17102,0
25875,0
15448,0
29808,0
14370,0
27678,0
16905,0
22255,0
7417,0
25572,0
702,0
12638,0
2596,0
15849,0
8196,0
7190,0
8352,0
17994,0
11020,0
24326,0
15545,0
13309,0
20468,0
28020,0
17007,0
11238,0
27464,0
26045,1
5971,0
4192,1
9148,0
3821,0
24951,0
3842,1
16595,0
28930,0
5661,1
23835,0
5170,0
17621,0
23704,0
15819,0
29069,0
12855,0
17661,0
7050,0
22157,0
12187,0
10694,0
21021,0
3886,0
3873,0
1991,0
8666,0
21218,1
26300,0
1953,0
2748,1
12008,0
6340,0
29077,0
12393,1
3423,0
7527,0
7805,0
12776,0
4554,0
22862,0
5069,0
5789,0
22695,0
7892,1
25088,0
13421,0
29133,0
4622,0
3735,0
25216,0
11501,0
8686,1
4862,0
16902,0
2440,0
23385,0
1830,0
27894,0
29867,0
15669,0
4776,0
15361,0
4157,0
23609,0
462,0
5728,0
823,0
14578,0
12772,0
8984,0
24069,0
23956,0
25866,1
12848,0
26096,0
15573,0
18948,0
28007,0
2676,0
23421,0
7115,0
18125,0
15178,0
21930,0
27763,1
19105,0
20654,0
6366,0
5290,0
11947,0
10119,0
13835,0
4115,0
2255,0
3087,0
26518,0
22732,0
2947,0
29272,1
16513,0
15304,0
23004,0
27119,0
5012,0
845,0
25699,0
8249,0
22976,0
12183,0
16937,0
9,0
1293,0
13295,0
14887,0
16745,0
5215,0
16100,0
9631,1
16535,0
26097,0
5525,0
28240,0
28697,0
26373,0
11572,0
25605,0
9262,0
13283,0
10143,0
21496,0
11820,0
3921,0
28060,0
12739,0
1722,0
2027,0
27004,0
7436,0
25855,0
9234,0
550,0
19177,0
21792,0
1878,0
25809,0
7819,0
5993,0
1009,0
18251,1
13808,0
8313,0
2206,0
3014,0
28101,0
23449,0
14770,0
18182,0
14326,0
11640,0
17176,0
26304,0
26030,0
14332,0
10438,0
3372,0
29431,0
23285,0
26641,0
5233,0
193,0
19960,0
25208,0
21262,1
16672,0
27741,0
14012,0
27838,1
28300,0
22479,0
28682,0
1648,0
7352,0
7836,0
6570,0
23293,0
20103,0
22326,0
16196,0
23482,0
13597,0
20374,0
5515,0
13642,0
8468,0
24102,0
20372,0
8539,0
9927,0
18388,0
24156,0
17729,0
18150,0
6279,1
3830,0
17092,0
28497,0
2977,0
11616,0
15485,0
19345,0
18342,0
20842,0
23169,0
26161,0
2141,0
7074,0
1909,0
19899,1
27107,0
5414,0
10907,0
26026,0
18401,0
26224,0
16359,0
1985,0
28420,0
24470,0
29990,0
18662,0
28657,0
17037,0
20662,0
16778,0
15011,0
9046,1
18103,1
28640,0
24809,0
8300,0
12292,0
4684,0
16048,0
4967,0
182,0
18717,0
14797,0
26284,0
5814,1
24578,0
7449,0
9789,0
1148,1
13281,0
8251,0
4861,0
10402,0
14402,1
12295,0
4614,0
7961,0
13461,0
27033,0
26712,0
15168,0
9847,0
24519,0
11469,0
23459,0
28915,0
11431,0
9194,0
19627,0
14378,1
27964,0
2312,0
28000,0
1898,0
379,0
25021,0
16746,0
23061,0
7281,1
6690,0
23082,0
27122,0
9325,0
22067,0
13604,0
8837,0
3019,0
580,0
6658,0
6157,0
6443,0
6120,1
29531,0
1266,0
27710,0
11790,0
3498,0
3109,0
10171,0
19040,0
27696,0
10727,0
3988,0
23539,0
6845,0
22453,0
15537,0
22093,0
5613,0
13848,1
20651,0
6067,0
11340,0
26794,0
6663,0
5080,0
18002,0
18992,0
26386,0
27274,0
4065,0
29598,0
12567,0
25804,0
16831,0
28696,0
11750,0
17118,0
21504,0
19569,0
11374,0
16398,0
24212,0
22013,0
21874,0
6069,1
15774,0
5100,0
3978,0
20202,0
7764,0
4605,0
29764,0
13913,0
21712,0
29980,0
8708,0
334,0
20075,0
11739,0
1943,0
6369,0
21105,0
15715,0
425,0
17944,0
24939,0
19140,0
17611,0
4743,0
12920,0
16563,0
15644,0
15104,0
17960,0
26627,0
5246,0
15913,0
15549,0
12752,0
22631,0
27651,0
11585,1
27576,0
198,0
3469,0
19634,0
5576,0
18711,0
11015,0
21965,0
25636,0
25816,0
9967,0
16175,0
11734,0
12148,0
20766,0
14850,0
17424,0
22136,0
6483,0
22386,0
2559,0
12535,0
24892,0
4089,0
7473,0
23146,1
5852,1
6676,0
24964,0
13863,0
17713,0
1072,0
15527,0
11308,0
17479,0
8269,0
9003,0
8732,0
8839,0
22399,0
24628,0
23303,0
20214,0
14108,1
14882,0
3618,0
17912,0
24779,0
16414,0
7018,0
12270,0
4444,0
19095,0
15997,0
24680,0
18639,0
861,0
10843,0
29940,0
16393,0
16500,1
19933,0
7561,1
3349,0
4686,0
29902,0
2562,0
9573,0
10047,0
26279,1
3182,0
13362,0
9640,0
23590,0
20938,0
10614,0
15535,0
5818,0
718,0
26768,0
28979,0
20365,1
21125,0
19093,0
19403,0
18544,0
11065,0
7112,1
10251,0
5016,0
17466,1
25345,0
24780,0
28454,0
24678,0
27289,0
25260,0
9377,0
1041,0
17676,0
24018,0
853,1
16725,0
28953,0
4818,0
5098,0
20503,0
18669,0
4372,0
23383,0
3906,1
1207,0
8056,0
17217,0
20899,0
20567,0
7877,0
10117,0
18559,0
15280,0
16765,0
5652,0
17209,1
21174,0
19272,0
23589,0
2437,0
21703,0
28311,0
5628,0
3813,0
24921,0
28246,0
8063,0
28043,0
11659,0
3965,0
3512,0
11737,0
9064,1
12545,0
13301,0
25714,0
12619,0
28221,0
5983,0
7763,0
14418,0
265,0
20182,0
501,0
14817,1
3185,0
18113,0
11592,0
11100,0
4038,0
2505,0
515,0
18170,0
26771,0
22404,0
4601,0
11326,0
21285,0
24312,0
6717,0
11587,0
19687,0
23077,0
22640,0
18203,0
23250,0
28295,0
7284,0
1438,0
27143,1
19340,0
26999,0
8663,0
8731,0
4343,0
2403,0
21749,0
16547,0
7388,0
1845,0
18320,1
22203,0
6907,0
2736,0
15134,0
16587,1
7303,0
3588,0
27167,0
15551,0
6362,1
4611,0
16229,0
21887,0
17695,0
27270,0
27545,0
20282,0
27693,0
11804,0
24104,0
8591,0
28155,0
15572,1
4922,0
4001,0
18334,1
14268,0
2563,0
17531,0
12524,0
22713,0
13175,1
3462,1
818,0
16763,0
10773,0
8165,0
17823,0
4230,0
25693,0
10374,0
22055,0
28285,0
3869,1
25475,1
8848,0
11095,0
29091,1
20196,0
24528,0
22313,0
26129,0
10037,0
10741,0
12026,1
13032,1
18393,0
27941,0
24080,0
19001,0
26377,0
3999,0
14879,0
10242,0
4943,1
19759,0
10781,1
5694,0
23225,0
11735,0
9857,1
11003,0
23362,0
12652,0
588,0
24596,0
17609,0
15935,0
12974,0
24101,0
24428,0
19775,0
20268,0
21675,0
898,0
18520,0
2847,0
12067,0
3925,0
17532,0
25784,0
12195,0
20869,0
5835,0
9737,0
11767,0
23007,0
29543,0
807,0
20648,1
2916,0
2244,0
2118,0
11597,0
13859,0
14690,0
355,0
27430,0
15918,0
6959,0
24844,0
6544,0
16297,0
4381,1
18049,0
17203,0
6464,0
15266,1
194,0
25798,0
12486,1
1814,0
772,0
1782,0
12516,0
27483,0
19317,1
9137,1
8445,0
2406,0
8217,0
29728,0
10461,0
5986,0
21135,0
8410,0
11991,0
8016,0
15562,0
19985,0
27612,0
7459,0
13744,0
20683,0
18677,0
3307,0
24854,0
25668,0
10986,0
9589,0
9626,0
17100,0
18298,0
19953,0
20252,0
27473,0
20911,0
11243,0
6898,0
21668,0
6536,0
2527,0
5472,1
26575,0
21332,1
27757,0
8318,0
14461,0
27298,1
23552,0
8685,0
12975,0
11880,0
11068,0
2547,0
28424,0
4268,0
8827,0
15949,0
26838,0
1893,0
9381,0
5471,0
5439,0
25836,0
5314,0
26433,0
10353,0
4000,0
18235,0
20972,0
11183,0
28315,0
29034,0
26951,0
18380,0
12925,0
3782,0
12013,0
27407,0
10337,0
28972,0
4393,1
9431,0
10812,0
28780,0
12879,0
16507,0
14639,0
11740,0
25820,0
14013,0
2419,0
5064,0
26461,0
29082,0
16158,0
1952,0
27818,0
13406,0
20360,0
10013,0
6031,0
2978,0
7504,0
1888,0
26376,0
24492,0
4969,0
7138,0
25876,0
11434,0
17778,0
22700,0
14585,0
10072,0
7690,0
9036,0
3989,0
14129,1
25033,0
20737,0
20395,0
19748,0
1273,0
4543,0
29012,0
25324,0
25835,0
6878,0
816,0
13384,1
14485,0
15339,0
8868,1
19952,0
27740,0
23172,0
18432,0
23455,0
25720,0
28764,0
10393,0
23153,0
91,0
25873,0
24422,1
11792,0
23382,0
21197,0
2316,0
2646,0
24415,1
197,0
15833,0
24071,0
20028,0
22883,0
9801,1
849,0
10744,0
21968,0
8106,0
9829,0
20356,0
5154,0
13049,0
6858,0
12832,0
932,0
4212,0
2557,0
27041,0
28530,0
14589,0
6235,0
17647,0
10924,0
8048,0
29460,0
13995,0
14331,0
20522,0
13822,0
27475,0
4329,0
3108,0
11595,0
24910,0
26379,0
27293,0
24790,1
5622,0
9726,0
26204,0
23727,1
9505,0
22606,0
8860,0
10246,0
7292,0
20957,0
2791,0
25715,0
7004,0
29463,0
551,0
29343,0
19730,0
28831,0
26266,0
27255,0
23910,0
11293,0
24373,0
24209,0
28296,0
17307,0
14230,1
6687,0
26736,0
23312,0
18984,0
17431,1
19852,0
16540,0
11727,0
24163,0
27736,0
8295,1
1152,0
20284,0
23576,0
18023,0
18870,0
20177,0
17968,0
14362,0
12461,0
22756,0
5470,0
19389,0
13841,0
15050,0
18104,1
4497,0
23239,0
18721,0
